from,to,knowledge_begin_date,knowledge_end_date,operation_code
97873222:5,62047936:5,2018-02-28 15:16:56.220,,N
97911428:5,97911428:5,2021-06-22 16:22:13.663,,N
97911772:5,52172015:5,2018-03-01 16:54:41.870,,N
97927387:5,97927387:5,2019-06-26 07:48:44.417,,N
97939353:5,97939353:5,2018-06-20 09:53:16.167,,N
97951214:5,97951214:5,2018-03-22 07:51:53.440,,N
97951579:5,60402350:5,2018-03-06 15:11:13.103,,N
97953849:5,97953849:5,2018-06-20 09:53:16.167,,N
97962741:5,97962741:5,2018-06-20 09:53:16.167,,N
98005563:5,98005563:5,2018-03-27 07:22:06.070,,N
98022185:5,98022185:5,2018-03-12 07:03:02.877,,N
98024840:5,98024840:5,2021-06-22 16:22:13.663,,N
98024844:5,98024844:5,2018-06-20 09:53:16.167,,N
98024845:5,98024845:5,2022-06-29 06:27:28.637,,N
98026673:5,98026673:5,2018-03-27 08:10:39.587,,N
98050043:5,98050043:5,2018-06-20 09:53:16.167,,N
98050044:5,98050044:5,2021-06-22 16:22:13.663,,N
98050299:5,81336572:5,2018-03-14 07:01:37.697,,N
98068171:5,98068171:5,2020-12-29 08:17:13.303,,N
98068172:5,98068172:5,2020-06-23 08:54:40.217,,N
98103198:5,98103198:5,2018-04-03 08:03:44.247,,N
98239354:5,60402396:5,2018-03-19 14:21:00.913,,N
98268076:5,56078489:5,2018-03-21 17:53:42.707,,N
98268162:5,98268162:5,2018-03-27 08:10:39.587,,N
98268177:5,98268177:5,2018-03-22 07:51:53.440,,N
98325778:5,98325778:5,2021-06-07 07:54:03.970,,N
98326163:5,56078489:5,2018-03-23 13:55:01.557,,N
98327011:5,98327011:5,2018-03-27 08:10:39.587,,N
98355192:5,10007679:5,2018-03-28 13:47:30.290,,N
98461448:5,98461448:5,2018-06-26 09:54:24.360,,N
98485470:5,62064509:5,2018-04-02 20:23:08.700,,N
98485471:5,62064509:5,2018-04-02 20:23:08.700,,N
98492823:5,98492823:5,2018-04-18 09:48:45.560,,N
98492827:5,98492827:5,2018-06-20 09:53:16.167,,N
98492831:5,98492831:5,2021-06-07 07:56:02.613,,N
98555498:5,98555498:5,2018-06-20 09:53:16.167,,N
98556552:5,98556552:5,2018-06-20 09:53:16.167,,N
98560351:5,98560351:5,2018-06-26 09:54:24.360,,N
98568797:5,60402396:5,2018-04-10 14:03:21.790,,N
98568798:5,62064509:5,2018-04-10 14:19:46.927,,N
98568801:5,60402396:5,2018-04-10 14:19:46.927,,N
98570084:5,98570084:5,2018-06-20 09:53:16.167,,N
98575009:5,98575009:5,2018-05-03 07:25:15.977,,N
98619185:5,98619185:5,2018-05-01 07:03:54.823,,N
98640925:5,98640925:5,2020-06-23 08:54:40.217,,N
98650247:5,98650247:5,2018-06-20 09:53:16.167,,N
98650537:5,98650537:5,2018-04-18 09:48:45.560,,N
98658955:5,98658955:5,2018-06-20 09:53:16.167,,N
98688110:5,98688110:5,2018-06-20 09:53:16.167,,N
98700210:5,98700210:5,2019-05-17 07:25:33.530,,N
98700624:5,98700624:5,2019-11-01 09:08:05.390,,N
98887836:5,98887836:5,2018-05-09 07:36:50.017,,N
98932236:5,98932236:5,2018-06-20 09:53:16.167,,N
98933554:5,60402532:5,2018-04-26 13:50:04.990,,N
98933565:5,98933565:5,2018-05-10 07:07:51.217,,N
98978037:5,98978037:5,2018-05-04 07:12:28.297,,N
98984781:5,98984781:5,2022-06-29 06:27:28.637,,N
98984783:5,98984783:5,2021-09-21 00:12:02.860,,N
98988320:5,98988320:5,2018-05-03 07:22:25.053,,N
98995113:5,10070226:5,2018-05-02 11:16:20.737,,A
98995113:5,98995113:5,2018-05-01 07:01:48.347,2018-05-02 11:16:20.737,N
98997103:5,98997103:5,2018-10-04 07:51:42.307,,N
98997109:5,98997109:5,2018-09-07 07:53:56.630,,N
99004985:5,99004985:5,2019-10-24 09:57:38.537,,N
99004988:5,99004988:5,2018-06-20 09:53:16.167,,N
99045565:5,99045565:5,2018-06-20 09:53:16.167,,N
99071785:5,99071785:5,2022-06-15 07:51:34.857,,N
99075209:5,99075209:5,2018-06-20 09:53:16.167,,N
99088227:5,99088227:5,2018-05-11 07:14:30.470,,N
99089971:5,99089971:5,2020-06-23 08:54:40.217,,N
99152646:5,99152646:5,2018-05-24 07:24:43.723,,N
99152648:5,99152648:5,2021-06-07 07:54:03.970,,N
99161137:5,99161137:5,2018-05-17 07:45:32.083,,N
99168757:5,99168757:5,2018-05-31 07:21:54.920,,N
99168759:5,99168759:5,2018-06-01 07:02:56.370,,N
99168768:5,99168768:5,2018-06-01 07:02:56.370,,N
99180019:5,94012013:5,2018-05-16 13:54:49.417,,N
99180020:5,61018500:5,2018-05-16 13:54:49.417,,N
99180021:5,61018500:5,2018-05-16 13:54:49.417,,N
99180022:5,62659901:5,2018-05-16 13:54:49.417,,N
99180023:5,61018500:5,2018-05-16 13:54:49.417,,N
99180024:5,62659901:5,2018-05-16 13:54:49.417,,N
99180025:5,94012013:5,2018-05-16 13:54:49.417,,N
99180029:5,94012013:5,2018-05-16 14:12:28.560,,N
99192363:5,99192363:5,2018-05-23 07:13:57.857,,N
99192481:5,99192481:5,2018-05-24 07:24:43.723,,N
99380412:5,99380412:5,2018-05-24 07:24:43.723,,N
99386254:5,99386254:5,2018-05-31 07:58:47.117,,N
99392458:5,99392458:5,2018-06-08 07:10:29.307,,N
99392743:5,60402291:5,2018-05-23 13:58:00.617,,N
99392748:5,60402291:5,2018-05-23 14:11:01.013,,N
99459120:5,99459120:5,2021-06-22 16:22:13.663,,N
99475144:5,99475144:5,2018-06-26 09:54:24.360,,N
99475148:5,99475148:5,2018-09-07 07:53:56.630,,N
99475149:5,99475149:5,2018-06-19 07:50:02.747,,N
99531404:5,99531404:5,2020-06-23 08:54:40.217,,N
99532545:5,53578252:5,2018-05-31 13:52:36.097,,N
99532548:5,10099991:5,2018-05-31 14:35:11.583,2019-07-03 02:19:32.627,N
99532548:5,105355433:5,2019-07-03 02:19:32.627,,A
99561496:5,99561496:5,2018-06-01 07:02:56.370,,N
99574083:5,99574083:5,2019-06-26 10:11:59.537,,N
99633952:5,99633952:5,2018-07-02 07:02:14.463,,N
99652274:5,99652274:5,2018-06-26 09:54:24.360,,N
99653733:5,62482893:5,2018-06-08 14:04:54.460,,N
99655783:5,99655783:5,2020-07-21 08:25:43.140,,N
99672313:5,99672313:5,2018-06-21 08:14:12.080,,N
99678271:5,99678271:5,2018-09-07 07:53:56.630,,N
99678273:5,99678273:5,2018-06-14 10:44:20.647,,N
99684020:5,99684020:5,2018-06-19 07:50:02.747,,N
99690184:5,99690184:5,2018-09-03 07:36:33.503,,N
99690185:5,99690185:5,2018-09-03 07:36:33.503,,N
99690188:5,99690188:5,2021-06-22 16:22:13.663,,N
99699531:5,99699531:5,2018-09-07 07:53:56.630,,N
99699533:5,99699533:5,2018-09-07 07:53:56.630,,N
99713171:5,99713171:5,2021-11-09 09:22:13.583,,N
99714131:5,54644511:5,2018-06-15 13:55:14.157,,N
99740077:5,99740077:5,2018-07-14 09:43:54.073,,N
99877066:5,99877066:5,2018-06-21 08:14:12.080,,N
99877067:5,99877067:5,2018-06-21 08:14:12.080,,N
99877082:5,99877082:5,2018-06-19 07:50:02.747,,N
99877085:5,99877085:5,2018-06-22 07:58:48.027,,N
99949542:5,99949542:5,2018-06-21 10:23:59.697,,N
99949641:5,99949641:5,2018-07-02 07:02:14.463,,N
99958598:5,99958598:5,2018-09-03 07:36:33.503,,N
99969295:5,63076520:5,2018-06-22 13:52:46.427,,N
99978389:5,99978389:5,2018-06-27 08:53:23.160,,N
99980629:5,99980629:5,2022-06-29 06:27:28.637,,N
99980630:5,99980630:5,2022-03-31 08:11:02.390,,N
99987372:5,99987372:5,2018-09-07 07:53:56.630,,N
99987755:5,63076520:5,2018-06-26 14:04:46.763,,N
99988194:5,99988194:5,2018-09-03 07:36:33.503,,N
99988201:5,99988201:5,2019-06-24 07:27:45.557,,N
99995504:5,99995504:5,2018-09-03 07:36:33.503,,N
99995507:5,99995507:5,2021-06-07 07:56:02.613,,N
99995512:5,99995512:5,2018-08-30 07:26:09.010,2021-05-05 10:32:13.437,N
99995512:5,99995512:5,2022-01-13 11:20:23.620,,A
99995512:5,122251208:5,2021-05-05 10:32:13.437,2022-01-13 11:20:23.620,A
99995513:5,99995513:5,2018-09-07 07:53:56.630,,N
99997024:5,99997024:5,2018-09-03 07:36:33.503,,N
100095435:5,60402551:5,2018-07-02 07:01:41.950,,N
100095511:5,60402551:5,2018-07-02 07:01:41.950,,N
100095512:5,60402551:5,2018-07-02 07:01:41.950,,N
100095513:5,60402551:5,2018-07-02 07:01:41.950,,N
100097311:5,60402243:5,2018-07-02 19:49:05.233,,N
100104611:5,100104611:5,2021-06-22 16:22:13.663,,N
100144867:5,100144867:5,2019-11-01 09:08:05.390,,N
100146473:5,54639510:5,2018-07-05 13:59:52.883,,N
100180905:5,100180905:5,2020-06-23 08:54:40.217,,N
100225942:5,54639511:5,2018-07-14 08:00:17.953,,N
100243805:5,53581033:5,2018-07-14 08:00:17.953,,N
100244110:5,100244110:5,2018-09-03 07:36:33.503,,N
100244147:5,100244147:5,2018-09-03 07:36:33.503,,N
100244148:5,100244148:5,2018-09-03 07:36:33.503,,N
100244149:5,100244149:5,2022-02-21 08:51:02.107,,N
100244152:5,100244152:5,2018-09-03 07:36:33.503,,N
100245861:5,100245861:5,2020-06-23 08:54:40.217,,N
100259402:5,100259402:5,2018-09-07 07:53:56.630,,N
100259867:5,68714888:5,2018-07-17 13:56:08.203,,N
100281352:5,100281352:5,2018-09-03 07:36:33.503,,N
100285005:5,100285005:5,2018-10-04 07:51:42.307,,N
100288795:5,89036515:5,2018-07-20 07:02:13.810,,N
100290414:5,100290414:5,2018-09-03 07:36:33.503,,N
100290419:5,100290419:5,2018-09-03 07:36:33.503,,N
100310595:5,100310595:5,2018-09-07 07:53:56.630,,N
100441595:5,100441595:5,2018-09-07 07:53:56.630,,N
100441597:5,100441597:5,2018-09-03 07:36:33.503,,N
100441849:5,100441849:5,2019-03-01 09:55:49.903,,N
100442026:5,10072277:5,2018-07-25 08:20:17.790,2018-07-25 10:25:55.427,N
100442026:5,100442026:5,2018-07-25 10:25:55.427,,A
100463497:5,100463497:5,2018-09-07 07:53:56.630,,N
100520362:5,100520362:5,2020-06-23 08:54:40.217,,N
100572825:5,100572825:5,2018-09-03 07:36:33.503,,N
100665454:5,100665454:5,2018-09-03 07:36:33.503,,N
100729593:5,100729593:5,2019-06-26 07:48:44.417,,N
100758869:5,100758869:5,2019-06-26 07:48:44.417,,N
101006016:5,10075880:5,2018-08-22 08:43:28.500,,N
101061505:5,101061505:5,2021-06-07 07:56:02.613,,N
101070848:5,101070848:5,2018-09-17 07:03:11.240,,N
101070850:5,10096312:5,2018-08-29 07:57:12.923,2018-08-29 10:31:30.157,N
101070850:5,101070850:5,2018-08-29 10:31:30.157,,A
101142623:5,101142623:5,2019-11-01 09:08:05.390,,N
101190141:5,101190141:5,2021-06-07 07:54:03.970,,N
101273495:5,60402491:5,2018-09-10 13:56:07.417,,N
101274688:5,101274688:5,2019-05-17 07:25:33.530,,N
101289003:5,101289003:5,2021-06-07 07:56:02.613,,N
101289005:5,101289005:5,2018-10-01 07:04:19.777,,N
101289808:5,101289808:5,2018-12-05 08:52:46.910,,N
101329031:5,101329031:5,2018-10-01 07:04:19.777,,N
101350000:5,101350000:5,2018-09-17 07:12:38.077,,N
101422028:5,101422028:5,2019-06-24 07:27:45.557,,N
101422033:5,101422033:5,2019-11-01 09:08:05.390,,N
101422077:5,101422077:5,2018-12-05 08:52:46.910,,N
101422079:5,101422079:5,2018-12-05 08:52:46.910,,N
101465919:5,101465919:5,2021-01-07 07:24:17.257,,N
101465922:5,101465922:5,2018-12-05 08:52:46.910,,N
101668048:5,101668048:5,2018-12-05 08:52:46.910,,N
101678468:5,101678468:5,2018-12-05 08:52:46.910,,N
101678471:5,101678471:5,2019-11-01 09:08:05.390,,N
101678480:5,101678480:5,2018-12-05 08:52:46.910,,N
101695815:5,101695815:5,2018-12-05 08:52:46.910,,N
101748234:5,101748234:5,2018-12-05 08:52:46.910,,N
101748239:5,101748239:5,2021-06-22 16:22:13.663,,N
101797527:5,101797527:5,2018-10-02 08:23:27.540,,N
101812908:5,101812908:5,2018-10-02 08:23:27.540,,N
101812934:5,101812934:5,2018-10-02 08:23:27.540,,N
101822744:5,101822744:5,2018-12-05 08:52:46.910,,N
101874589:5,101874589:5,2018-12-05 08:52:46.910,,N
101875003:5,67482077:5,2018-10-05 17:48:22.457,,N
101904961:5,101904961:5,2018-12-05 08:52:46.910,,N
101905797:5,101905797:5,2018-12-05 08:52:46.910,,N
101915421:5,101915421:5,2018-12-05 08:52:46.910,,N
101916528:5,101916528:5,2018-12-05 08:52:46.910,,N
101970435:5,101970435:5,2018-10-29 10:33:29.700,,N
101999225:5,101999225:5,2018-11-01 08:01:54.743,,N
102012293:5,102012293:5,2018-12-05 08:52:46.910,,N
102012294:5,102012294:5,2019-06-26 07:48:44.417,,N
102012296:5,102012296:5,2019-01-05 00:10:19.193,,N
102012299:5,102012299:5,2018-12-05 08:52:46.910,,N
102012303:5,102012303:5,2018-12-05 08:52:46.910,,N
102026016:5,68688591:5,2018-10-16 13:55:05.577,,N
102026051:5,102026051:5,2019-11-01 09:08:05.390,,N
102040391:5,60402581:5,2018-10-17 18:15:42.737,,N
102086269:5,102086269:5,2021-06-07 07:56:02.613,,N
102214753:5,102214753:5,2018-12-05 08:52:46.910,,N
102248195:5,102248195:5,2020-12-29 08:08:59.423,,N
102248196:5,102248196:5,2019-10-25 08:30:45.117,,N
102248204:5,102248204:5,2021-06-22 16:22:13.663,,N
102253931:5,102253931:5,2019-10-24 09:57:38.537,,N
102308385:5,102308385:5,2020-07-21 08:25:43.140,,N
102351227:5,102351227:5,2020-06-23 08:54:40.217,,N
102351229:5,102351229:5,2018-11-13 08:39:09.357,,N
102364796:5,102364796:5,2018-12-05 08:52:46.910,,N
102375646:5,102375646:5,2020-06-23 08:54:40.217,,N
102375650:5,102375650:5,2018-12-05 08:52:46.910,,N
102442034:5,52732454:5,2018-11-01 13:54:07.880,,N
102442035:5,60402511:5,2018-11-01 14:02:02.033,,N
102442036:5,68688591:5,2018-11-01 14:02:02.033,,N
102452220:5,102452220:5,2021-06-07 07:56:02.613,,N
102469819:5,102469819:5,2020-06-23 08:54:40.217,,N
102469838:5,102469838:5,2022-06-08 07:11:39.407,,N
102543972:5,102543972:5,2018-12-05 08:52:46.910,,N
102548170:5,60402511:5,2018-11-12 14:54:47.843,,N
102576752:5,60921936:5,2018-11-14 20:10:16.367,,N
102576753:5,60921936:5,2018-11-14 20:10:16.367,,N
102576754:5,60921936:5,2018-11-14 20:10:16.367,,N
102608814:5,86798615:5,2018-11-16 09:48:22.487,,N
102814777:5,10077738:5,2018-11-21 08:29:50.653,,N
102817945:5,102817945:5,2021-06-22 16:22:13.663,,N
102845788:5,102845788:5,2018-12-05 08:52:46.910,,N
102955023:5,102955023:5,2019-02-26 08:03:42.073,,N
102955025:5,102955025:5,2019-02-26 08:03:42.073,,N
102962312:5,102962312:5,2019-03-01 09:55:49.903,,N
103011247:5,53710125:5,2018-12-06 14:52:08.490,,N
103036950:5,103036950:5,2021-05-24 10:16:13.293,,N
103062939:5,103062939:5,2021-06-16 08:14:19.727,,N
103114521:5,103114521:5,2019-02-26 08:03:42.073,,N
103147812:5,59037776:5,2018-12-17 15:09:08.223,,N
103164480:5,60402581:5,2018-12-18 15:21:08.453,,N
103183442:5,88202455:5,2018-12-26 11:28:30.043,2018-12-28 11:39:27.017,A
103183442:5,103183442:5,2018-12-26 08:43:40.697,2018-12-26 11:28:30.043,N
103183442:5,103183442:5,2018-12-28 11:39:27.017,,A
103342749:5,103342749:5,2021-06-22 16:22:13.663,,N
103487862:5,53997295:5,2018-12-28 15:04:36.687,,N
103487863:5,53997295:5,2018-12-28 15:13:40.967,,N
103505978:5,60402551:5,2019-01-02 08:26:43.870,,N
103506021:5,60402551:5,2019-01-02 08:26:43.870,,N
103506022:5,60402551:5,2019-01-02 08:26:43.870,,N
103506023:5,60402551:5,2019-01-02 08:26:43.870,,N
103570136:5,103570136:5,2021-06-22 16:22:13.663,,N
103612318:5,52172015:5,2019-01-09 14:55:12.617,,N
103612321:5,10085445:5,2019-01-09 14:55:12.617,,N
103612322:5,53581033:5,2019-01-09 14:55:12.617,,N
103612325:5,68179181:5,2019-01-09 14:55:12.617,,N
103612327:5,10085445:5,2019-01-09 14:55:12.617,,N
103612329:5,59037776:5,2019-01-09 14:53:05.243,,N
103612332:5,68714888:5,2019-01-09 14:53:05.243,,N
103612333:5,60402458:5,2019-01-09 14:53:05.243,,N
103612336:5,96409577:5,2019-01-09 14:53:05.243,,N
103612338:5,54644510:5,2019-01-09 14:53:05.243,,N
103612340:5,56389865:5,2019-01-09 14:53:05.243,,N
103612342:5,60402528:5,2019-01-09 14:53:05.243,,N
103612344:5,10006050:5,2019-01-09 14:53:05.243,,N
103612346:5,52174331:5,2019-01-09 14:53:05.243,,N
103612349:5,10007679:5,2019-01-09 14:53:05.243,,N
103612351:5,52174313:5,2019-01-09 14:53:05.243,,N
103612354:5,60402578:5,2019-01-09 14:53:05.243,,N
103612356:5,10006795:5,2021-07-22 02:21:18.277,,A
103612356:5,10006796:5,2019-01-09 14:53:05.243,2021-07-22 02:21:18.277,N
103612358:5,60402532:5,2019-01-09 14:53:05.243,,N
103612361:5,57415503:5,2019-01-09 14:53:05.243,,N
103612363:5,53580986:5,2019-01-09 14:53:05.243,,N
103612365:5,52174584:5,2019-01-09 14:53:05.243,,N
103612368:5,10084911:5,2019-01-09 14:53:05.243,,N
103612370:5,52172453:5,2019-01-09 14:53:05.243,,N
103612372:5,53710125:5,2019-01-09 14:53:05.243,,N
103612375:5,10006697:5,2019-01-09 14:53:05.243,,N
103612397:5,68688591:5,2019-01-09 14:55:12.617,,N
103612426:5,60402581:5,2019-01-09 14:59:31.803,,N
103612427:5,60409382:5,2019-01-09 14:59:31.803,,N
103659912:5,54644510:5,2019-01-10 15:00:42.133,,N
103659913:5,10085445:5,2019-01-10 15:00:42.133,,N
103659914:5,53580986:5,2019-01-10 15:00:42.133,,N
103659915:5,59037776:5,2019-01-10 15:00:42.133,,N
103659923:5,56078489:5,2019-01-10 15:49:27.137,,N
103659924:5,52172015:5,2019-01-10 15:49:27.137,,N
103659925:5,53581033:5,2019-01-10 15:49:27.137,,N
103659926:5,68179181:5,2019-01-10 15:49:27.137,,N
103659927:5,10085445:5,2019-01-10 15:49:27.137,,N
103659928:5,68714888:5,2019-01-10 15:49:27.137,,N
103659929:5,60402458:5,2019-01-10 15:49:27.137,,N
103659930:5,96409577:5,2019-01-10 15:49:27.137,,N
103659931:5,62482893:5,2019-01-10 15:49:27.137,,N
103659932:5,56389865:5,2019-01-10 15:49:27.137,,N
103659933:5,60402528:5,2019-01-10 15:49:27.137,,N
103659934:5,10006050:5,2019-01-10 15:49:27.137,,N
103659935:5,52174331:5,2019-01-10 15:49:27.137,,N
103659936:5,10007679:5,2019-01-10 15:49:27.137,,N
103659937:5,52174313:5,2019-01-10 15:49:27.137,,N
103659938:5,60402578:5,2019-01-10 15:49:27.137,,N
103659939:5,10006795:5,2021-07-22 02:21:18.277,,A
103659939:5,10006796:5,2019-01-10 15:49:27.137,2021-07-22 02:21:18.277,N
103659940:5,60402532:5,2019-01-10 15:47:53.563,,N
103659941:5,57415503:5,2019-01-10 15:47:53.563,,N
103659942:5,52174584:5,2019-01-10 15:47:53.563,,N
103659943:5,10084911:5,2019-01-10 15:47:53.563,,N
103659944:5,52172453:5,2019-01-10 15:47:53.563,,N
103659945:5,60402506:5,2019-01-10 15:47:53.563,,N
103659946:5,53710125:5,2019-01-10 15:47:53.563,,N
103659947:5,10005896:5,2019-01-10 15:47:53.563,,N
103659948:5,10006697:5,2019-01-10 15:47:53.563,,N
103659949:5,68688591:5,2019-01-10 15:47:53.563,,N
103659950:5,60402581:5,2019-01-10 15:47:53.563,,N
103659951:5,60409382:5,2019-01-10 15:47:53.563,,N
103976390:5,103976390:5,2019-10-24 09:57:38.537,,N
103993404:5,103993404:5,2021-11-09 09:22:13.583,,N
103997404:5,103997404:5,2021-06-07 07:56:02.613,,N
103998160:5,53580990:5,2019-01-29 14:59:05.000,,N
104006277:5,98997103:5,2019-01-30 08:04:00.277,,N
104085764:5,104085764:5,2019-02-26 08:03:42.073,,N
104085770:5,104085770:5,2019-02-26 08:03:42.073,,N
104118839:5,57298208:5,2019-02-04 08:03:41.780,,N
104118843:5,104118843:5,2019-02-08 08:04:12.567,,N
104119296:5,60402375:5,2019-02-01 14:44:47.450,,N
104119298:5,60402406:5,2019-02-01 14:49:29.673,,N
104119299:5,52732454:5,2019-02-01 14:49:29.673,,N
104132418:5,53710125:5,2019-02-04 15:04:40.437,,N
104133086:5,104133086:5,2019-02-26 08:03:42.073,,N
104233270:5,104233270:5,2019-06-26 07:48:44.417,,N
104233271:5,104233271:5,2019-06-24 07:27:45.557,,N
104422669:5,104422669:5,2019-06-26 07:48:44.417,,N
104450398:5,104450398:5,2019-06-24 07:27:45.557,,N
104543353:5,104543353:5,2019-06-26 07:48:44.417,,N
104564560:5,104564560:5,2021-06-07 07:56:02.613,,N
104695920:5,104695920:5,2019-06-24 07:27:45.557,,N
104707085:5,104707085:5,2019-11-01 09:08:05.390,,N
104764459:5,104764459:5,2021-05-24 10:16:13.293,,N
104780347:5,104780347:5,2019-04-02 07:09:14.483,,N
104789935:5,104789935:5,2019-03-19 07:39:03.947,,N
104789937:5,104789935:5,2019-03-19 08:27:49.257,,N
104816909:5,104816909:5,2019-06-26 07:48:44.417,,N
104830358:5,104830358:5,2019-04-02 07:09:14.483,,N
104831643:5,104831643:5,2019-11-01 09:08:05.390,,N
104986582:5,104986582:5,2021-05-24 10:16:13.293,,N
105062690:5,105062690:5,2019-06-26 07:48:44.417,,N
105075116:5,105075116:5,2022-02-21 08:51:02.107,,N
105098931:5,105098931:5,2022-02-21 08:51:02.107,,N
105107967:5,105107967:5,2019-06-26 07:48:44.417,,N
105110882:5,105110882:5,2019-06-24 07:27:45.557,,N
105148784:5,105148784:5,2019-06-26 07:48:44.417,,N
105148788:5,105148788:5,2021-06-22 16:22:13.663,,N
105182123:5,105182123:5,2019-05-24 07:24:44.360,,N
105190134:5,105190134:5,2019-06-26 07:48:44.417,,N
105191584:5,105191584:5,2019-11-01 09:08:05.390,,N
105197432:5,10006692:5,2019-03-30 05:44:03.000,,N
105197451:5,10038690:5,2019-03-30 05:44:03.000,,N
105197794:5,60402243:5,2019-03-30 05:44:03.000,,N
105197795:5,60402256:5,2019-03-30 05:44:03.000,,N
105197796:5,60402396:5,2019-03-30 05:44:03.000,,N
105197797:5,60402511:5,2019-03-30 05:44:03.000,,N
105197798:5,60402551:5,2019-03-30 05:44:03.000,,N
105197807:5,62064509:5,2019-03-30 05:44:03.000,,N
105197936:5,93740387:5,2019-03-30 05:44:03.000,,N
105229514:5,105229514:5,2019-11-01 09:08:05.390,,N
105229518:5,105229518:5,2019-06-24 07:27:45.557,,N
105231824:5,65803564:5,2019-04-04 07:30:00.057,,N
105290111:5,105290111:5,2019-06-24 07:27:45.557,,N
105290112:5,105290112:5,2019-04-09 07:02:51.543,,N
105315209:5,56389864:5,2019-04-10 14:23:24.860,,N
105318439:5,105318439:5,2019-11-01 09:08:05.390,,N
105318440:5,105318440:5,2019-06-24 07:27:45.557,,N
105355433:5,105355433:5,2019-04-12 07:13:04.867,,N
105355435:5,105355435:5,2019-06-24 07:27:45.557,,N
105357394:5,56389864:5,2019-04-11 13:51:25.000,,N
105392146:5,105392146:5,2021-06-07 07:56:02.613,,N
105392147:5,105392147:5,2021-06-22 16:22:13.663,,N
105392148:5,105392148:5,2021-06-22 16:22:13.663,,N
105396108:5,105396108:5,2019-06-24 07:27:45.557,,N
105401982:5,105401982:5,2021-11-10 09:01:46.423,,N
105401984:5,105401984:5,2021-06-22 16:22:13.663,,N
105406001:5,105406001:5,2019-06-24 07:27:45.557,,N
105408155:5,105408155:5,2019-06-24 07:27:45.557,,N
105408157:5,105408157:5,2019-06-24 07:27:45.557,,N
105408160:5,105408160:5,2020-03-02 10:25:28.930,,N
105408161:5,105408161:5,2019-10-25 08:30:45.117,,N
105413751:5,105413751:5,2019-06-26 07:48:44.417,,N
105413754:5,105413754:5,2021-01-26 08:49:18.797,,N
105432274:5,10074296:5,2019-11-01 09:08:05.390,,N
105459608:5,105459608:5,2019-05-29 08:04:26.907,,N
105635638:5,105635638:5,2020-06-23 08:54:40.217,,N
105635639:5,105635639:5,2019-06-26 07:48:44.417,,N
105646247:5,105646247:5,2019-06-26 07:48:44.417,,N
105655660:5,53997295:5,2019-04-24 07:04:18.933,,N
105656506:5,105656506:5,2019-04-24 07:05:03.610,,N
105656820:5,65803564:5,2019-04-24 07:37:39.433,,N
105656822:5,53997295:5,2019-04-24 07:04:18.933,,N
105729329:5,105729329:5,2021-01-28 09:39:32.027,,N
105730270:5,105730270:5,2019-11-01 09:08:05.390,,N
105744909:5,105744909:5,2019-06-24 07:27:45.557,,N
105751645:5,105751645:5,2019-11-01 09:08:05.390,,N
105751647:5,105751647:5,2019-06-24 07:27:45.557,,N
105765239:5,105765239:5,2021-06-07 07:56:02.613,,N
105807956:5,10005896:5,2019-05-02 13:49:26.217,,N
