id,spn,grouping_id
81201200:5,81201200,5
81201208:5,81201208,5
81205928:5,81205928,5
81206411:5,81206411,5
81206416:5,81206416,5
81244923:5,81244923,5
81254662:5,81254662,5
81263012:5,81263012,5
81263014:5,81263014,5
81271078:5,81271078,5
81361410:5,81361410,5
81272533:5,81272533,5
81308081:5,81308081,5
81308539:5,81308539,5
81318516:5,81318516,5
81323260:5,81323260,5
81328450:5,81328450,5
81328451:5,81328451,5
81336561:5,81336561,5
81336572:5,81336572,5
81337696:5,81337696,5
81337727:5,81337727,5
81337749:5,81337749,5
81341483:5,81341483,5
81341494:5,81341494,5
81341499:5,81341499,5
81347909:5,81347909,5
81356196:5,81356196,5
81358561:5,81358561,5
81361388:5,81361388,5
81363379:5,81363379,5
81363380:5,81363380,5
81523502:5,81523502,5
81523514:5,81523514,5
81534805:5,81534805,5
81534822:5,81534822,5
81534861:5,81534861,5
81535730:5,81535730,5
81538086:5,81538086,5
81539330:5,81539330,5
81612768:5,81612768,5
81612769:5,81612769,5
81628863:5,81628863,5
81638816:5,81638816,5
81639346:5,81639346,5
81677403:5,81677403,5
81687087:5,81687087,5
81687088:5,81687088,5
81713820:5,81713820,5
81755091:5,81755091,5
81789488:5,81789488,5
81790376:5,81790376,5
81790377:5,81790377,5
81791123:5,81791123,5
81791127:5,81791127,5
81797235:5,81797235,5
81801723:5,81801723,5
81807802:5,81807802,5
81978818:5,81978818,5
81978819:5,81978819,5
81987138:5,81987138,5
82027724:5,82027724,5
82027727:5,82027727,5
82028188:5,82028188,5
82049042:5,82049042,5
82068337:5,82068337,5
82140319:5,82140319,5
82140321:5,82140321,5
82140324:5,82140324,5
82191034:5,82191034,5
82206651:5,82206651,5
82210581:5,82210581,5
82256204:5,82256204,5
82281638:5,82281638,5
82290613:5,82290613,5
82518105:5,82518105,5
82736947:5,82736947,5
82736948:5,82736948,5
82736950:5,82736950,5
82739985:5,82739985,5
82769508:5,82769508,5
82769515:5,82769515,5
82769516:5,82769516,5
82779712:5,82779712,5
82788819:5,82788819,5
82788822:5,82788822,5
82789673:5,82789673,5
82915912:5,82915912,5
82916063:5,82916063,5
82916064:5,82916064,5
82970653:5,82970653,5
83016495:5,83016495,5
83062113:5,83062113,5
83062115:5,83062115,5
83073749:5,83073749,5
83123081:5,83123081,5
83140933:5,83140933,5
83148791:5,83148791,5
83203484:5,83203484,5
83210813:5,83210813,5
83225373:5,83225373,5
83226138:5,83226138,5
83249947:5,83249947,5
83249948:5,83249948,5
83251297:5,83251297,5
83263264:5,83263264,5
83556509:5,83556509,5
83556514:5,83556514,5
83556518:5,83556518,5
83620320:5,83620320,5
83623328:5,83623328,5
83624916:5,83624916,5
83678993:5,83678993,5
83678996:5,83678996,5
83709082:5,83709082,5
83722953:5,83722953,5
83725186:5,83725186,5
83772404:5,83772404,5
83772405:5,83772405,5
83785144:5,83785144,5
83823531:5,83823531,5
83836707:5,83836707,5
83853111:5,83853111,5
83858917:5,83858917,5
83862051:5,83862051,5
83863192:5,83863192,5
84029070:5,84029070,5
84103021:5,84103021,5
84166394:5,84166394,5
84271998:5,84271998,5
84283942:5,84283942,5
84295852:5,84295852,5
84295854:5,84295854,5
84295855:5,84295855,5
84295859:5,84295859,5
84298208:5,84298208,5
84451175:5,84451175,5
84648650:5,84648650,5
84649944:5,84649944,5
84651223:5,84651223,5
84651225:5,84651225,5
84651227:5,84651227,5
84651228:5,84651228,5
84651230:5,84651230,5
84651231:5,84651231,5
84656683:5,84656683,5
84660735:5,84660735,5
84727119:5,84727119,5
84802219:5,84802219,5
84802221:5,84802221,5
84829580:5,84829580,5
85064458:5,85064458,5
85144644:5,85144644,5
124037152:5,124037152,5
85152003:5,85152003,5
85234103:5,85234103,5
85236776:5,85236776,5
85243020:5,85243020,5
85336118:5,85336118,5
85392730:5,85392730,5
85447840:5,85447840,5
85453958:5,85453958,5
85469936:5,85469936,5
85625518:5,85625518,5
85771035:5,85771035,5
85771038:5,85771038,5
85922804:5,85922804,5
85930278:5,85930278,5
86103971:5,86103971,5
86128968:5,86128968,5
86128971:5,86128971,5
86128972:5,86128972,5
86199263:5,86199263,5
86257202:5,86257202,5
86349795:5,86349795,5
86351075:5,86351075,5
86356913:5,86356913,5
86368478:5,86368478,5
86373267:5,86373267,5
86381409:5,86381409,5
86526256:5,86526256,5
86526264:5,86526264,5
86526265:5,86526265,5
86526267:5,86526267,5
86536723:5,86536723,5
86547789:5,86547789,5
86558620:5,86558620,5
86615483:5,86615483,5
86615493:5,86615493,5
86639782:5,86639782,5
86641383:5,86641383,5
86710587:5,86710587,5
86710603:5,86710603,5
86724213:5,86724213,5
86768953:5,86768953,5
86774465:5,86774465,5
86798613:5,86798613,5
86798615:5,86798615,5
86848667:5,86848667,5
86868508:5,86868508,5
86868510:5,86868510,5
86877229:5,86877229,5
86882484:5,86882484,5
86899508:5,86899508,5
87088221:5,87088221,5
87108489:5,87108489,5
87108490:5,87108490,5
87108492:5,87108492,5
87108494:5,87108494,5
87114520:5,87114520,5
87156709:5,87156709,5
87181523:5,87181523,5
87190217:5,87190217,5
87198212:5,87198212,5
87198216:5,87198216,5
87238490:5,87238490,5
87246339:5,87246339,5
87266825:5,87266825,5
87314514:5,87314514,5
87322634:5,87322634,5
87391651:5,87391651,5
87562459:5,87562459,5
87562460:5,87562460,5
87673422:5,87673422,5
87673424:5,87673424,5
87741978:5,87741978,5
87744737:5,87744737,5
87817307:5,87817307,5
87839710:5,87839710,5
87845269:5,87845269,5
87881008:5,87881008,5
88042673:5,88042673,5
88047223:5,88047223,5
88047225:5,88047225,5
88047228:5,88047228,5
88047229:5,88047229,5
88089673:5,88089673,5
88101453:5,88101453,5
88101454:5,88101454,5
88106675:5,88106675,5
88106676:5,88106676,5
88115709:5,88115709,5
88117683:5,88117683,5
88117927:5,88117927,5
88163977:5,88163977,5
88184658:5,88184658,5
88191103:5,88191103,5
88202455:5,88202455,5
88202458:5,88202458,5
88209424:5,88209424,5
88209426:5,88209426,5
88210812:5,88210812,5
88236886:5,88236886,5
88260168:5,88260168,5
88270273:5,88270273,5
88276875:5,88276875,5
88277287:5,88277287,5
88316510:5,88316510,5
88354895:5,88354895,5
88531066:5,88531066,5
88539739:5,88539739,5
88541754:5,88541754,5
88610165:5,88610165,5
88610167:5,88610167,5
88651504:5,88651504,5
88691867:5,88691867,5
88702326:5,88702326,5
88705252:5,88705252,5
88725097:5,88725097,5
88810102:5,88810102,5
88820143:5,88820143,5
88820145:5,88820145,5
88820150:5,88820150,5
88826883:5,88826883,5
88827053:5,88827053,5
88958437:5,88958437,5
88987275:5,88987275,5
88987279:5,88987279,5
88987286:5,88987286,5
88992005:5,88992005,5
88992010:5,88992010,5
88992011:5,88992011,5
89036515:5,89036515,5
89043633:5,89043633,5
89065385:5,89065385,5
89070053:5,89070053,5
89074434:5,89074434,5
89074436:5,89074436,5
89076007:5,89076007,5
89174274:5,89174274,5
89181201:5,89181201,5
89186337:5,89186337,5
89186340:5,89186340,5
89186341:5,89186341,5
89229671:5,89229671,5
89239033:5,89239033,5
89244669:5,89244669,5
89249425:5,89249425,5
89253168:5,89253168,5
89253169:5,89253169,5
89299968:5,89299968,5
89320022:5,89320022,5
89322202:5,89322202,5
89328155:5,89328155,5
89328466:5,89328466,5
89332661:5,89332661,5
89346074:5,89346074,5
89346727:5,89346727,5
89346773:5,89346773,5
89348588:5,89348588,5
89357955:5,89357955,5
89506499:5,89506499,5
89508073:5,89508073,5
89508076:5,89508076,5
89552316:5,89552316,5
89553601:5,89553601,5
89582645:5,89582645,5
89585413:5,89585413,5
89590591:5,89590591,5
89619967:5,89619967,5
89620183:5,89620183,5
89625030:5,89625030,5
89669437:5,89669437,5
89669439:5,89669439,5
89690969:5,89690969,5
89696297:5,89696297,5
89766342:5,89766342,5
89766344:5,89766344,5
89766345:5,89766345,5
89792408:5,89792408,5
89792780:5,89792780,5
89797670:5,89797670,5
89797671:5,89797671,5
89800810:5,89800810,5
89823201:5,89823201,5
89954015:5,89954015,5
90047092:5,90047092,5
90049791:5,90049791,5
90115343:5,90115343,5
90133854:5,90133854,5
90176817:5,90176817,5
90176818:5,90176818,5
90194303:5,90194303,5
90194306:5,90194306,5
90194307:5,90194307,5
90230691:5,90230691,5
90237048:5,90237048,5
90237245:5,90237245,5
90245894:5,90245894,5
90497662:5,90497662,5
90538110:5,90538110,5
90564882:5,90564882,5
90675068:5,90675068,5
90675072:5,90675072,5
90678879:5,90678879,5
90681931:5,90681931,5
90696394:5,90696394,5
90734057:5,90734057,5
90734058:5,90734058,5
90748619:5,90748619,5
90758496:5,90758496,5
90773772:5,90773772,5
90784301:5,90784301,5
90981448:5,90981448,5
90992431:5,90992431,5
90992437:5,90992437,5
91074025:5,91074025,5
91078297:5,91078297,5
91080196:5,91080196,5
91090147:5,91090147,5
91094640:5,91094640,5
91152420:5,91152420,5
91162072:5,91162072,5
91165692:5,91165692,5
91165696:5,91165696,5
91165700:5,91165700,5
91237361:5,91237361,5
91241868:5,91241868,5
91258158:5,91258158,5
91534859:5,91534859,5
91535499:5,91535499,5
91540802:5,91540802,5
91542567:5,91542567,5
91542568:5,91542568,5
91606750:5,91606750,5
91613254:5,91613254,5
91622480:5,91622480,5
91622500:5,91622500,5
91672092:5,91672092,5
91691251:5,91691251,5
91691252:5,91691252,5
91691253:5,91691253,5
91691842:5,91691842,5
91697117:5,91697117,5
91701723:5,91701723,5
91702231:5,91702231,5
91707873:5,91707873,5
91878823:5,91878823,5
91971355:5,91971355,5
92471908:5,92471908,5
91972222:5,91972222,5
92090696:5,92090696,5
92090698:5,92090698,5
92104022:5,92104022,5
92177574:5,92177574,5
92151774:5,92151774,5
92162861:5,92162861,5
92166889:5,92166889,5
92166892:5,92166892,5
92177573:5,92177573,5
92177576:5,92177576,5
92177578:5,92177578,5
92235372:5,92235372,5
92252652:5,92252652,5
92259152:5,92259152,5
92273525:5,92273525,5
92465491:5,92465491,5
92465493:5,92465493,5
92465495:5,92465495,5
92471903:5,92471903,5
92471949:5,92471949,5
92471950:5,92471950,5
92524199:5,92524199,5
92524206:5,92524206,5
92524207:5,92524207,5
92524209:5,92524209,5
92553008:5,92553008,5
92562831:5,92562831,5
92562838:5,92562838,5
92567582:5,92567582,5
92567583:5,92567583,5
92567584:5,92567584,5
92579698:5,92579698,5
92580267:5,92580267,5
92641400:5,92641400,5
92671225:5,92671225,5
92671229:5,92671229,5
92677789:5,92677789,5
92677791:5,92677791,5
92679498:5,92679498,5
92728102:5,92728102,5
92729161:5,92729161,5
92754439:5,92754439,5
92754444:5,92754444,5
92755176:5,92755176,5
92755177:5,92755177,5
92765714:5,92765714,5
92773789:5,92773789,5
92775096:5,92775096,5
92775097:5,92775097,5
92775916:5,92775916,5
92942092:5,92942092,5
93023415:5,93023415,5
93023417:5,93023417,5
93031761:5,93031761,5
93036710:5,93036710,5
93036994:5,93036994,5
93082097:5,93082097,5
93103314:5,93103314,5
93105208:5,93105208,5
93184394:5,93184394,5
93195564:5,93195564,5
93205499:5,93205499,5
93205500:5,93205500,5
93215151:5,93215151,5
93227666:5,93227666,5
93302519:5,93302519,5
93389666:5,93389666,5
93404971:5,93404971,5
93438311:5,93438311,5
93438314:5,93438314,5
93458831:5,93458831,5
93462858:5,93462858,5
93468723:5,93468723,5
93469434:5,93469434,5
93503667:5,93503667,5
93546061:5,93546061,5
93549358:5,93549358,5
93551898:5,93551898,5
93560346:5,93560346,5
93702838:5,93702838,5
93706281:5,93706281,5
93706285:5,93706285,5
93706636:5,93706636,5
93709000:5,93709000,5
93714052:5,93714052,5
93725257:5,93725257,5
93740387:5,93740387,5
93913786:5,93913786,5
93962040:5,93962040,5
93998155:5,93998155,5
93998590:5,93998590,5
94012009:5,94012009,5
94012013:5,94012013,5
94012911:5,94012911,5
94013815:5,94013815,5
94086485:5,94086485,5
94098529:5,94098529,5
94098534:5,94098534,5
94099076:5,94099076,5
94140394:5,94140394,5
94164242:5,94164242,5
94169526:5,94169526,5
94185467:5,94185467,5
94202771:5,94202771,5
94205831:5,94205831,5
94207114:5,94207114,5
94207116:5,94207116,5
94483334:5,94483334,5
94491834:5,94491834,5
94562447:5,94562447,5
94670813:5,94670813,5
94705208:5,94705208,5
94725532:5,94725532,5
94763622:5,94763622,5
94779031:5,94779031,5
94789905:5,94789905,5
94790394:5,94790394,5
94930711:5,94930711,5
94936590:5,94936590,5
94955129:5,94955129,5
94966533:5,94966533,5
94967702:5,94967702,5
95000813:5,95000813,5
95001834:5,95001834,5
95017787:5,95017787,5
95033394:5,95033394,5
95033424:5,95033424,5
95039454:5,95039454,5
95039455:5,95039455,5
95039710:5,95039710,5
95081005:5,95081005,5
95081026:5,95081026,5
95081339:5,95081339,5
95117026:5,95117026,5
95118338:5,95118338,5
95124422:5,95124422,5
95142767:5,95142767,5
95242993:5,95242993,5
95247947:5,95247947,5
95247996:5,95247996,5
95265111:5,95265111,5
95265114:5,95265114,5
95272035:5,95272035,5
95272036:5,95272036,5
95273317:5,95273317,5
95274183:5,95274183,5
95309765:5,95309765,5
95311259:5,95311259,5
95320138:5,95320138,5
95320140:5,95320140,5
95337702:5,95337702,5
95350495:5,95350495,5
95350497:5,95350497,5
95350994:5,95350994,5
95361214:5,95361214,5
95370573:5,95370573,5
95370576:5,95370576,5
95370580:5,95370580,5
95370581:5,95370581,5
95376823:5,95376823,5
95541156:5,95541156,5
95549426:5,95549426,5
95549434:5,95549434,5
95621769:5,95621769,5
95621843:5,95621843,5
95621844:5,95621844,5
95625857:5,95625857,5
95625863:5,95625863,5
95625864:5,95625864,5
95625865:5,95625865,5
95625866:5,95625866,5
95626342:5,95626342,5
95626343:5,95626343,5
95626390:5,95626390,5
95640580:5,95640580,5
95640581:5,95640581,5
95640920:5,95640920,5
95651642:5,95651642,5
95652528:5,95652528,5
95652540:5,95652540,5
95652545:5,95652545,5
95662647:5,95662647,5
95714348:5,95714348,5
95714350:5,95714350,5
95727872:5,95727872,5
95737413:5,95737413,5
95742105:5,95742105,5
95742108:5,95742108,5
95746259:5,95746259,5
95746761:5,95746761,5
95748181:5,95748181,5
95748734:5,95748734,5
95830210:5,95830210,5
95844626:5,95844626,5
95847924:5,95847924,5
95878546:5,95878546,5
95878890:5,95878890,5
95878891:5,95878891,5
95878892:5,95878892,5
95890012:5,95890012,5
95891379:5,95891379,5
95904130:5,95904130,5
95904132:5,95904132,5
95904136:5,95904136,5
95909487:5,95909487,5
95909981:5,95909981,5
95909982:5,95909982,5
96143182:5,96143182,5
96143183:5,96143183,5
96189036:5,96189036,5
96189037:5,96189037,5
96189038:5,96189038,5
96189039:5,96189039,5
96189040:5,96189040,5
96189041:5,96189041,5
96189042:5,96189042,5
96189043:5,96189043,5
96189044:5,96189044,5
96189045:5,96189045,5
96189046:5,96189046,5
96189047:5,96189047,5
96189048:5,96189048,5
96189049:5,96189049,5
96189050:5,96189050,5
96189051:5,96189051,5
96189052:5,96189052,5
96189053:5,96189053,5
96189055:5,96189055,5
96189056:5,96189056,5
96189057:5,96189057,5
96189058:5,96189058,5
96189059:5,96189059,5
96232673:5,96232673,5
96262933:5,96262933,5
96262934:5,96262934,5
96262964:5,96262964,5
96279586:5,96279586,5
96287843:5,96287843,5
96287844:5,96287844,5
96288914:5,96288914,5
96290525:5,96290525,5
96324358:5,96324358,5
96348230:5,96348230,5
96377907:5,96377907,5
96409577:5,96409577,5
96587378:5,96587378,5
96594734:5,96594734,5
96659326:5,96659326,5
96672613:5,96672613,5
96772983:5,96772983,5
96680431:5,96680431,5
96680440:5,96680440,5
96762526:5,96762526,5
97302807:5,97302807,5
96762542:5,96762542,5
96762543:5,96762543,5
96762544:5,96762544,5
96833328:5,96833328,5
96833329:5,96833329,5
96849746:5,96849746,5
96849747:5,96849747,5
96857542:5,96857542,5
96912797:5,96912797,5
96947678:5,96947678,5
96949926:5,96949926,5
96950705:5,96950705,5
96952358:5,96952358,5
96955268:5,96955268,5
96955271:5,96955271,5
96984146:5,96984146,5
96984798:5,96984798,5
96999727:5,96999727,5
97036927:5,97036927,5
97190934:5,97190934,5
97193603:5,97193603,5
97267516:5,97267516,5
97302810:5,97302810,5
97302811:5,97302811,5
97302812:5,97302812,5
97303751:5,97303751,5
97304401:5,97304401,5
97364031:5,97364031,5
97364036:5,97364036,5
97364037:5,97364037,5
97371296:5,97371296,5
97444364:5,97444364,5
97492999:5,97492999,5
97517900:5,97517900,5
97545133:5,97545133,5
97545134:5,97545134,5
97555136:5,97555136,5
97573775:5,97573775,5
97761708:5,97761708,5
97824578:5,97824578,5
97837740:5,97837740,5
97850792:5,97850792,5
97873222:5,97873222,5
97911428:5,97911428,5
97911772:5,97911772,5
97927387:5,97927387,5
97939353:5,97939353,5
97951214:5,97951214,5
97951579:5,97951579,5
97953849:5,97953849,5
97962741:5,97962741,5
98005563:5,98005563,5
98022185:5,98022185,5
98024840:5,98024840,5
98024844:5,98024844,5
98024845:5,98024845,5
98026673:5,98026673,5
98050043:5,98050043,5
98050044:5,98050044,5
98050299:5,98050299,5
98068171:5,98068171,5
98068172:5,98068172,5
98103198:5,98103198,5
98239354:5,98239354,5
98268076:5,98268076,5
98268162:5,98268162,5
98268177:5,98268177,5
98325778:5,98325778,5
98326163:5,98326163,5
98327011:5,98327011,5
98355192:5,98355192,5
98461448:5,98461448,5
98485470:5,98485470,5
98485471:5,98485471,5
98492823:5,98492823,5
98492827:5,98492827,5
98492831:5,98492831,5
98555498:5,98555498,5
98556552:5,98556552,5
98560351:5,98560351,5
98568797:5,98568797,5
98568798:5,98568798,5
98568801:5,98568801,5
98570084:5,98570084,5
98575009:5,98575009,5
98619185:5,98619185,5
98640925:5,98640925,5
98650247:5,98650247,5
98650537:5,98650537,5
98658955:5,98658955,5
98688110:5,98688110,5
98700210:5,98700210,5
98700624:5,98700624,5
98887836:5,98887836,5
98932236:5,98932236,5
98933554:5,98933554,5
98933565:5,98933565,5
98978037:5,98978037,5
98984781:5,98984781,5
98984783:5,98984783,5
98988320:5,98988320,5
98995113:5,98995113,5
98997103:5,98997103,5
98997109:5,98997109,5
99004985:5,99004985,5
99004988:5,99004988,5
99045565:5,99045565,5
99071785:5,99071785,5
99075209:5,99075209,5
99088227:5,99088227,5
99089971:5,99089971,5
99152646:5,99152646,5
99152648:5,99152648,5
99161137:5,99161137,5
99168757:5,99168757,5
99168759:5,99168759,5
99168768:5,99168768,5
99180019:5,99180019,5
99180020:5,99180020,5
99180021:5,99180021,5
99180022:5,99180022,5
99180023:5,99180023,5
99180024:5,99180024,5
99180025:5,99180025,5
99180029:5,99180029,5
99192363:5,99192363,5
99192481:5,99192481,5
99380412:5,99380412,5
99386254:5,99386254,5
99392458:5,99392458,5
99392743:5,99392743,5
99392748:5,99392748,5
99459120:5,99459120,5
99475144:5,99475144,5
99475148:5,99475148,5
99475149:5,99475149,5
99531404:5,99531404,5
